Compnay Name1|Compnay Name2|Account ID|Account Role|Order Number|Order Date|Product Line|Product Item|Material Master Product ID|Product Decription|Primary Product|Purchase Order|P.O. Date|Purchase/Net Amount|Target Quantity|Order Quantity|Order Type|Total Order Value|Sold to Country|Ship to Account ID|Market Code
Universite Laval||0070282180|0001|0308023070|20180912|RB|001000|G7162AR|Détecteur réfract 1260 Infinity II rec|ZHW|0001162781|20180911|6576.50 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Universite Laval||0070282180|0001|0308023070|20180912|RB|001010|G7162-64000-RNC|1260 Infinity II RID, refurb|ZXX|0001162781|20180911|0.00 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Universite Laval||0070282180|0001|0308023070|20180912|RB|001020|G4800-64600|InfinityLab LC Series User Documentation|ZXX|0001162781|20180911|0.00 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Universite Laval||0070282180|0001|0308023070|20180912|RB|001030|G7162-68755|1260 RI detector Accessory Kit|FA|0001162781|20180911|0.00 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Universite Laval||0070282180|0001|0308023070|20180912|RB|001040|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|0001162781|20180911|0.00 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Universite Laval||0070282180|0001|0308023070|20180912|74|001050|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|0001162781|20180911|0.00 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Universite Laval||0070282180|0001|0308023070|20180912|74|001060|H1141H|Installation (44K)|ZHS|0001162781|20180911|450.50 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Universite Laval||0070282180|0001|0308023070|20180912|74|001070|H1142H|Familiarisation à l'installation (44L)|ZHS|0001162781|20180911|149.50 |0.000 |1.000 |ZTRD|7176.50 |CA|0070282180|F2P
Novomer Inc||0070548772|0001|0308023081|20180912|58|001000|5040-4667|Ergonomic Manual Crimper for 11mm caps|ME|13422170|20180907|226.00 |0.000 |1.000 |ZTRD|226.00 |US|0070548772|
Emory University||0070037364|0001|0308023094|20180912|PT|001000|S302283-2|A Dil w Background-Red Comp 125 mL|ZXX|A022721|20180912|780.30 |0.000 |3.000 |ZTRD|780.30 |US|0070037364|
Nektar Therapeutics AL Corporation||0070111477|0001|0308023137|20180912|RB|001000|G7121BR|Refurbished 1260 Infinity II FLD Spectra|ZHW|355469-ON|20180911|8734.00 |0.000 |1.000 |ZTRD|9047.00 |US|0070111477|P3X
Nektar Therapeutics AL Corporation||0070111477|0001|0308023137|20180912|RB|001010|G7121-64010-RNC|1260 Inf-II FLD Spectra + Std FC, refurb|ZXX|355469-ON|20180911|0.00 |0.000 |1.000 |ZTRD|9047.00 |US|0070111477|P3X
Nektar Therapeutics AL Corporation||0070111477|0001|0308023137|20180912|RB|001020|G7121-68755|Accessory Kit|ZXX|355469-ON|20180911|0.00 |0.000 |1.000 |ZTRD|9047.00 |US|0070111477|P3X
Nektar Therapeutics AL Corporation||0070111477|0001|0308023137|20180912|RB|001030|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|355469-ON|20180911|0.00 |0.000 |1.000 |ZTRD|9047.00 |US|0070111477|P3X
Nektar Therapeutics AL Corporation||0070111477|0001|0308023137|20180912|74|001040|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|355469-ON|20180911|0.00 |0.000 |1.000 |ZTRD|9047.00 |US|0070111477|P3X
Nektar Therapeutics AL Corporation||0070111477|0001|0308023137|20180912|74|001050|H1141H|Installation (44K)|ZHS|355469-ON|20180911|196.00 |0.000 |1.000 |ZTRD|9047.00 |US|0070111477|P3X
Nektar Therapeutics AL Corporation||0070111477|0001|0308023137|20180912|74|001060|H1142H|Familiarization at Installation (44L)|ZHS|355469-ON|20180911|117.00 |0.000 |1.000 |ZTRD|9047.00 |US|0070111477|P3X
Fisher Scientific Company LLC||0070011684|0001|0308023191|20180912|SR|001000|230132|BL21-Gold (DE3) Competent Cells|BC|DR8092723|20180911|281.00 |0.000 |1.000 |ZTRD|281.00 |US|0070042497|
Fundação Antônio Prudente||0070243238|0001|0308023192|20180912|PT|006000|CS70330-2|Meio de montagem Dako|ZXX|OC: 453632|20180903|338.68 |0.000 |2.000 |ZTRD|2475.98 |BR|0070243238|CA0
Fundação Antônio Prudente||0070243238|0001|0308023192|20180912|PT|007000|CS70430-2|Laminulas 24 x 50 mm, 1000 pecas|ZXX|OC: 453632|20180903|2137.30 |0.000 |10.000 |ZTRD|2475.98 |BR|0070243238|CA0
Fisher Scientific Company LLC||0070011684|0001|0308023199|20180912|SR|001000|200517|Kit,QuikChange XL Site-Directed 10 rxn|BC|DR8094552|20180911|359.00 |0.000 |1.000 |ZTRD|359.00 |US|0070426814|
Fisher Scientific Company LLC||0070011684|0001|0308023199|20180912|SR|001010|200517-4|-80 10rxn QUIKCHANGE  PARTS|BC|DR8094552|20180911|0.00 |0.000 |1.000 |ZTRD|359.00 |US|0070426814|
Fisher Scientific Company LLC||0070011684|0001|0308023199|20180912|SR|001020|200517-5|-20 QUIKCHANGE XL 10 RXNS|BC|DR8094552|20180911|0.00 |0.000 |1.000 |ZTRD|359.00 |US|0070426814|
Novomer Inc||0070548772|0001|0308023200|20180912|58|001000|5181-8827|Decapper, 8mm vial caps|VI|13439170|20180911|345.00 |0.000 |1.000 |ZTRD|345.00 |US|0070548772|
Sociedade Beneficente Israelita|Brasileira Hospital Albert Einstein|0070221200|0001|0308023204|20180912|PT|076453|GC81030-2|Clearify|ZXX|5500003983 - 18/09|20180911|124.64 |0.000 |1.000 |ZTRD|124.64 |BR|0070221200|CA0
Fisher Scientific Company LLC||0070011684|0001|0308023207|20180912|SR|001000|401425|Mx3000P Optical Strip Caps (120 count)|VP|DR8094697|20180911|171.88 |0.000 |4.000 |ZTRD|171.88 |US|0070294898|
NV Cann Labs LLC||0070532420|0001|0308023216|20180912|AA|001000|G1531-80620|Jet,Cap Optimized, high temp,0.47mm ID|HM|VISA/Perkins|20180911|152.35 |0.000 |2.000 |ZTRD|152.35 |US|0070532420|F7W
Fisher Scientific Company LLC||0070011684|0001|0308023217|20180912|SR|001000|401428|Mx3000P Strip Tubes|VP|DR8094698|20180911|345.20 |0.000 |4.000 |ZTRD|345.20 |US|0070294898|
Fisher Scientific Company LLC||0070011684|0001|0308023228|20180912|SR|001000|600129|Perfect Match PCR Enhancer, 100U|BC|DR8095983|20180911|1363.00 |0.000 |4.000 |ZTRD|1363.00 |US|0070181070|
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|016007|K800621-2|EnV FLEX Ab Diluent|ZXX|210001619 PPS VENDA|20180911|106.63 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|015007|IR08761-2|FLX Mono Rb a Hu PMS2, cl EP51, RTU,Lin|ZBLOC|210001619 PPS VENDA|20180911|303.31 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|014007|IR09461-2|FLX Mono Rb aHu CK8/18 EP17/30 RTU(Link)|ZBLOC|210001619 PPS VENDA|20180911|303.31 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|013007|IR08261-2|FLEX Mono Mo X-H CD5 cl 4C7, RTU, (Link|ZBLOC|210001619 PPS VENDA|20180911|303.31 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|012007|IR06861-2|FLX Mab X-H PR, cl PgR 636, RTU, Link|ZBLOC|210001619 PPS VENDA|20180911|619.13 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|011007|IR63361-2|FLEX Mono Mo a Hu Melan-A, cl A103, RTU|ZBLOC|210001619 PPS VENDA|20180911|303.31 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|010007|IR50461-2|FLEX Poly Rb a S100, RTU|ZBLOC|210001619 PPS VENDA|20180911|303.31 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Centro De Diagnosticos Anatomo|Patologicos Ltda|0070511409|0001|0308023231|20180912|PT|009007|IR62661-2|FLEX Mono Mo a Hu Ki-67 Ag, cl MIB-1,RT|ZBLOC|210001619 PPS VENDA|20180911|303.31 |0.000 |1.000 |ZTRD|2545.62 |BR|0070511409|CA0
Fisher Scientific Company LLC||0070011684|0001|0308023236|20180912|SR|001000|200315|XL10-Gold Competent Cells, 10 x 100 ul|BC|DR8096550|20180911|326.00 |0.000 |1.000 |ZTRD|326.00 |US|0070107749|
Fisher Scientific Company LLC||0070011684|0001|0308023240|20180912|SR|001000|200315|XL10-Gold Competent Cells, 10 x 100 ul|BC|DR8096333|20180911|844.00 |0.000 |3.000 |ZTRD|844.00 |US|0070496408|
Lgl Assessoria Medica Sc Ltda||0070511248|0001|0308023241|20180912|PT|022074|IR08461-2|FLEX RbxH ER alpha cl EP1, RTU, (Link)|ZBLOC|210000479 PPS VENDA|20180911|839.81 |0.000 |1.000 |ZTRD|5924.60 |BR|0070511248|CA0
Lgl Assessoria Medica Sc Ltda||0070511248|0001|0308023241|20180912|PT|023074|IR06861-2|FLX Mab X-H PR, cl PgR 636, RTU, Link|ZBLOC|210000479 PPS VENDA|20180911|839.81 |0.000 |1.000 |ZTRD|5924.60 |BR|0070511248|CA0
Lgl Assessoria Medica Sc Ltda||0070511248|0001|0308023241|20180912|PT|024074|IR62661-2|FLEX Mono Mo a Hu Ki-67 Ag, cl MIB-1,RT|ZBLOC|210000479 PPS VENDA|20180911|442.24 |0.000 |1.000 |ZTRD|5924.60 |BR|0070511248|CA0
Lgl Assessoria Medica Sc Ltda||0070511248|0001|0308023241|20180912|PT|025074|K802321-2|EnV FLEX, Mini Kit, High pH (Link)|ZXX|210000479 PPS VENDA|20180911|2939.29 |0.000 |1.000 |ZTRD|5924.60 |BR|0070511248|CA0
Lgl Assessoria Medica Sc Ltda||0070511248|0001|0308023241|20180912|PT|027074|K800521-2|EnV FLEX TRS, Low pH (50x)|ZXX|210000479 PPS VENDA|20180911|530.03 |0.000 |1.000 |ZTRD|5924.60 |BR|0070511248|CA0
Lgl Assessoria Medica Sc Ltda||0070511248|0001|0308023241|20180912|PT|026074|K802021-2|FLEX IHC Microscope Slides, 5x100 slide|ZXX|210000479 PPS VENDA|20180911|333.42 |0.000 |1.000 |ZTRD|5924.60 |BR|0070511248|CA0
McGill University||0070097238|0001|0308023243|20180912|AA|003000|01018-22707|5 frittés PTFE|FL|P0755534|20180912|33.49 |0.000 |1.000 |ZTRD|117.43 |CA|0070098971|
McGill University||0070097238|0001|0308023243|20180912|AA|002000|5067-4728|Seal Cap Assembly|SP|P0755534|20180912|32.19 |0.000 |1.000 |ZTRD|117.43 |CA|0070098971|
McGill University||0070097238|0001|0308023243|20180912|58|001000|01080-83202|Bouchon 1/16" en inox|FA|P0755534|20180912|51.75 |0.000 |1.000 |ZTRD|117.43 |CA|0070098971|
Pioneer Hi-Bred of Puerto Rico Inc||0070366090|0001|0308023246|20180912|V1|001000|16985-001|Clear Peelable Seal|CONS|4400731060|20180907|4075.20 |0.000 |6.000 |ZTRD|4075.20 |PR|0070535872|
Fisher Scientific Company LLC||0070011684|0001|0308023252|20180912|SR|001000|401428|Mx3000P Strip Tubes|VP|DR8096227|20180911|176.60 |0.000 |2.000 |ZTRD|176.60 |US|0070325494|
Fisher Scientific Company LLC||0070011684|0001|0308023259|20180912|SR|001000|600255|Pfu Turbo Alternative Detergent, 100U|BC|DR8096662|20180912|176.00 |0.000 |1.000 |ZTRD|176.00 |US|0070256970|
Patologia Humana Diagnostico|E Pesquisa|0070523483|0001|0308023262|20180912|PT|006002|CR12130-7|Cover Glass, 24 x 60 mm, 1000 pcs|ZXX|210001071 PPS VENDA|20180911|758.88 |0.000 |6.000 |ZTRD|969.67 |BR|0070523483|CA0
Patologia Humana Diagnostico|E Pesquisa|0070523483|0001|0308023262|20180912|PT|007002|CS70330-2|Dako Mounting Medium|ZXX|210001071 PPS VENDA|20180911|210.79 |0.000 |1.000 |ZTRD|969.67 |BR|0070523483|CA0
Government Scientific Source Inc||0060003987|0001|0308023264|20180912|PT|001000|M356701-8|Mono MxH Fascin, cl 55K-2|ZXX|18080412|20180912|1015.00 |0.000 |1.000 |ZTRD|1015.00 |US|0060003987|
Fisher Scientific Company LLC||0070011684|0001|0308023268|20180912|SR|001000|600675|HerculaseII Fusion DNA Polymerase,40rxn|BC|DR8098001|20180911|124.68 |0.000 |1.000 |ZTRD|124.68 |US|0060002950|
VWR International Inc||0070549228|0001|0308023282|20180912|SR|001000|600011|T4 DNA Ligase, 300U|BC|4508946636|20180911|177.30 |0.000 |1.000 |ZTRD|177.30 |US|0070019274|
Patologia Humana Diagnostico|E Pesquisa|0070523483|0001|0308023284|20180912|PT|001002|K802321-2|EnV FLEX, Mini Kit, High pH (Link)|ZXX|210001072 PPS VENDA|20180911|1605.80 |0.000 |1.000 |ZTRD|2233.35 |BR|0070523483|CA0
Patologia Humana Diagnostico|E Pesquisa|0070523483|0001|0308023284|20180912|PT|006002|K800521-2|EnV FLEX TRS, Low pH (50x)|ZXX|210001072 PPS VENDA|20180911|352.98 |0.000 |1.000 |ZTRD|2233.35 |BR|0070523483|CA0
Patologia Humana Diagnostico|E Pesquisa|0070523483|0001|0308023284|20180912|PT|070010|IR62661-2|FLEX Mono Mo a Hu Ki-67 Ag, cl MIB-1,RT|ZBLOC|210001072 PPS VENDA|20180911|274.57 |0.000 |1.000 |ZTRD|2233.35 |BR|0070523483|CA0
Fontana S/A||0070216820|0001|0308023289|20180912|58|009000|5181-3323|Anilha|HM|EMAIL DE 10/09/18|20180910|154.96 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|58|010000|5062-3508|Anilha|CONS|EMAIL DE 10/09/18|20180910|176.47 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|58|011000|5181-8830|Porca para coluna|CONS|EMAIL DE 10/09/18|20180910|73.37 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|58|012000|5181-3354|Seringa cromatografica|SY|EMAIL DE 10/09/18|20180910|136.62 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|58|013000|5183-4647|Liner para injetor Split/Splitless|CONS|EMAIL DE 10/09/18|20180910|104.99 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|58|014000|18740-80220|Tubo de sílica fundida|CONS|EMAIL DE 10/09/18|20180910|76.53 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|58|015000|5181-3316|Tubo de vidro tipo "liner"|CONS|EMAIL DE 10/09/18|20180910|80.33 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|JW|016000|122-5032|DB-5 30m, 0.25mm, 0.25u|FA|EMAIL DE 10/09/18|20180910|1239.07 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|JW|017000|122-7032|DB-WAX 30m, 0.25mm, 0.25u|FA|EMAIL DE 10/09/18|20180910|1239.70 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|LI|018000|M8417AA|OpenLAB CDS VL Workstation software|ZSW|EMAIL DE 10/09/18|20180910|9390.73 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|LI|018010|M8417-64001|OpenLAB CDS VL Workstation AuthCode Qty1|ZSW|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|LI|018020|M8490-64000|OpenLAB CDS USB Media|ZSW|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|018030|UP_FRONT_SERVICE_S|Up Front Support Services for Software|SV|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|018040|H1141A|Installation (44K)|SV|EMAIL DE 10/09/18|20180910|1701.42 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|018050|H1142A|Familiarization at Installation (44L)|SV|EMAIL DE 10/09/18|20180910|3018.29 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|018060|H1149S|Support Funding|ZSS|EMAIL DE 10/09/18|20180910|282.09 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|019000|H5917A|Zone 2 Travel Charge|SV|EMAIL DE 10/09/18|20180910|486.40 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|58|008000|5188-5365|Liner O-Ring, Non-Stick 10PK|CONS|EMAIL DE 10/09/18|20180910|39.85 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001040|G4350-60580|7820 Mainframe Ship Kit|ZXX|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001050|5188-5372|FID MDL test sample 3x0.5 ml ampoules|CS|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001060|G1530-61400|STD. Syringe Kit|FA|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001070|G4331-60640|7820 FID Packed and Capillary Ship Kit|ZXX|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001080|G4349-60700|ALS controller ship kit|ZXX|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001090|G4352-60550|7820 SSL Inlet Ship Kit|ZXX|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001030|19091J-413|Coluna capilar HP-5|FA|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001020|M8402-64001|OpenLAB CDS Inst. Driver for GC VL|ZSW|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001010|G4600-64006|GC And GC/MS User Manuals and Tools|ZSW|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001000|G4350B|7820 with Control for OpenLAB CDS VL|ZHW|EMAIL DE 10/09/18|20180910|41399.02 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|AZ|001100|8121-1787|Cable-Assembly Powercord 3-COND 250V|IN|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|001110|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|EMAIL DE 10/09/18|20180910|0.00 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|001120|H1141H|Installation (44K)|ZHS|EMAIL DE 10/09/18|20180910|3672.29 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|001130|H1142H|Familiarization at Installation (44L)|ZHS|EMAIL DE 10/09/18|20180910|6617.21 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
Fontana S/A||0070216820|0001|0308023289|20180912|74|001140|H1149H|Support Funding|ZHS|EMAIL DE 10/09/18|20180910|829.21 |0.000 |1.000 |ZTRD|93205.82 |BR|0070216820|P7X
