Compnay Name1|Compnay Name2|Account ID|Account Role|Order Number|Order Date|Product Line|Product Item|Material Master Product ID|Product Decription|Primary Product|Purchase Order|P.O. Date|Purchase/Net Amount|Target Quantity|Order Quantity|Order Type|Total Order Value|Sold to Country|Ship to Account ID|Market Code
Predicine Inc||0070494424|0001|0308656546|20190628|UF|009010|G2938-68000|High Sensitivity DNA 10 Chips|BC|11357|20190627|0.00 |0.000 |10.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|008030|G2938-80020|Reagents DNA 1000|BC|11357|20190627|0.00 |0.000 |4.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|008020|G2938-68706|Syringe Kit|FA|11357|20190627|0.00 |0.000 |4.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|008000|5067-1504|DNA 1000 kit|BC|11357|20190627|3211.20 |0.000 |4.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|007030|5191-6576|NGS Fragment (1-6000bp), 500, 4C|ZBC|11357|20190627|0.00 |0.000 |2.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|009020|G2938-68706|Syringe Kit|FA|11357|20190627|0.00 |0.000 |10.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|007020|DNF-475-0050|5x Capillary Conditioning Solution, 50mL|ZXX|11357|20190627|0.00 |0.000 |2.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|007010|DNF-473-FR|NGS Fragment (1-6000bp), FR|ZXX|11357|20190627|0.00 |0.000 |2.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|007000|DNF-473-0500|NGS Fragment Kit (1-6000bp), 500|ZXX|11357|20190627|2716.00 |0.000 |2.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|008010|5067-1522|DNA-25-Chips|BC|11357|20190627|0.00 |0.000 |4.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|009030|G2938-85004|High Sensitivity DNA Reagent I|BC|11357|20190627|0.00 |0.000 |10.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|009040|G2938-90402|2100 MSDS Link Tech Note ENG|LP|11357|20190627|0.00 |0.000 |10.000 |ZTRD|11444.20 |US|0070494424|CA0
Predicine Inc||0070494424|0001|0308656546|20190628|UF|009050|G2938-90322|2100 High sensitiv DNA Quick Guide ENG|LP|11357|20190627|0.00 |0.000 |10.000 |ZTRD|11444.20 |US|0070494424|CA0
Icagen-T Inc||0070281122|0001|0308656582|20190628|BC|001000|685775-924|Poroshell 120 HILIC-Z,2.1x100,2.7um|ZXX|PF5164|20190627|888.85 |0.000 |1.000 |ZTRD|888.85 |US|0070281122|
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|011020|R26N091|CrossLab Qualification IQ|ZSG0|1054|20190627|387.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|011010|R26J091|CrossLab Qualification OQ|ZSG0|1054|20190627|1811.25 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|011000|SYS-SW-OLAB|OpenLAB CDS Networked|ZSAS|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|012010|R26J091|CrossLab Qualification OQ|ZSG0|1054|20190627|3096.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|012000|SYS-LC-1260IIE|LC 1260 Infinity II System w/ Enh. Feat.|ZSAS|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|010040|H1142S|Familiarization at Installation (44L)|ZSS|1054|20190627|558.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|010020|UP_FRONT_SERVICE_S|Up Front Support Services for Software|SV|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|010010|M8360-64001|OpenLAB CDS 3D UV Add-on QTY-1|ZSW|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|010000|M8360AA|OpenLab Chemstation 3D UV Add-on|ZSW|1054|20190627|1021.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|010030|H1141S|Installation (44K)|ZSS|1054|20190627|372.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|009110|H1147H|1 Year Phone Assist      (44W)|ZHS|1054|20190627|325.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002020|9301-6526|Solvent bottle amber, 1000ml|CONS|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002040|G7112-90300|InfinityLab Binary LC System Manual ENG|LP|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002080|G1312-67500|Calibration Capillary Assy|CONS|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|012020|R26N091|CrossLab Qualification IQ|ZSG0|1054|20190627|661.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|012030|R72A091|Standard Familiarization - New User|ZSG0|1054|20190627|627.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002010|G7120-60007|Bottle Head Assembly|FA|1054|20190627|0.00 |0.000 |4.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002000|G7112B|1260 Infinity II Binary Pump|ZHW|1054|20190627|22740.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002030|9301-6524|Solvent bottle clear, 1000ml|CONS|1054|20190627|0.00 |0.000 |3.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|001080|H1141H|Installation (44K)|ZHS|1054|20190627|508.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|001070|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|001060|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|001050|M8500-64001|Agilent Instrument Driver for LC - QTY1|ZSW|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|001090|H1142H|Familiarization at Installation (44L)|ZHS|1054|20190627|168.75 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|001030|G7167-60101|InfinityLab Sample Thermostat|TM|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|001020|G7129-68210|Drawer-Kit 100 x 2ml Vials Classic|FL|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|001010|G7129-64000|1260 Infinity II Vialsampler|ZHW|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|001000|G7129A|1260 Infinity II Vialsampler|ZHW|1054|20190627|16512.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|001040|G4800-64600|InfinityLab LC Series User Documentation|ZXX|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|008040|G4260-63001|1260 ELSD Infinity II Trigger Cable|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|008070|H1141H|Installation (44K)|ZHS|1054|20190627|537.75 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|008030|PL0880-0310|Analog Output Cable|ZXX|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|008010|G4260-64200|New-1260 Infinity ELSD-Non Cooled|FA|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|008000|G4260B|Agilent 1260 Infinity II ELSD|ZHW|1054|20190627|21854.25 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|007090|H1142H|Familiarization at Installation (44L)|ZHS|1054|20190627|181.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|008020|G4260-60005|1260/1290 ELSD Infinity I Trigger Cable|ZXX|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|007080|H1141H|Installation (44K)|ZHS|1054|20190627|303.75 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|007070|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|007050|G1315-60022|Standard flow cell 10mm, 13uL, 120bar|CONS|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|007040|01046-60105|Cable, Universal Data|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|007030|G7115-64000|1260 Infinity II DAD|FA|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|007060|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|007020|5023-0203|Patch Cable Crossover Shielded 3M|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|007000|G7115A|1260 Infinity II Diode Array Detector WR|ZHW|1054|20190627|16274.25 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|005070|H1142H|Familiarization at Installation (44L)|ZHS|1054|20190627|181.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|005060|H1141H|Installation (44K)|ZHS|1054|20190627|303.75 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|005030|G7116-68073|Column ID Upgrade Kit 1260 MCT|FA|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|007010|5023-0202|Patch Cable Shielded 7M|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|005050|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|005040|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|005020|G7116-68755|Accessory Kit 1260 MCT|FA|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|005010|G7116-64000|1260 Infinity II MCT|FA|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|005000|G7116A|1260 Infinity II Multicolumn Thermostat|ZHW|1054|20190627|3979.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002050|5067-6871|Solvent cabinet Infinity II (NCS)|PL|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002060|G7112-64065|1260 Bin Pump 600bar Inf II SSV ASW|FA|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002070|695975-902T|Poroshell 120 EC-C18,4.6x 100mm,2.7um,T|ZXX|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002090|G4279-64000|Instrument Control Framework (ICF)|ZXX|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|009100|H1142H|Familiarization at Installation (44L)|ZHS|1054|20190627|1052.25 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|009080|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002100|G4800-64600|InfinityLab LC Series User Documentation|ZXX|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|002140|H1141H|Installation (44K)|ZHS|1054|20190627|545.25 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009070|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|1054|20190627|0.00 |0.000 |3.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009060|G1680-63542|24 inch Widescreen LCD Monitor|ZHP|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|009090|H1141H|Installation (44K)|ZHS|1054|20190627|681.75 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009050|G1680-63ABA|English Keyboard|ZHW|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002110|M8555-64010|Agilent Lab Advisor Basic Software|ZSW|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|002120|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009030|G1680-63359|LaserJet Printer - 115V|ZHP|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009020|M8301-64000|OpenLAB CDS ChemStation Workstation|ZSW|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009010|G1680-64571|CPU Kit - PC w/M8301AA|ZHP|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009040|G1680-63720|USB 2.0 Cable (10 ft.)|ZHW|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|002130|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|002150|H1142H|Familiarization at Installation (44L)|ZHS|1054|20190627|181.50 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|LI|009000|M8380AA|OpenLab ChemStation WS PC Bundle|ZHW|1054|20190627|7479.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|008080|H1142H|Familiarization at Installation (44L)|ZHS|1054|20190627|179.25 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|74|008060|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Verve Therapeutics Inc||0070587323|0001|0308656785|20190628|29|008050|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|1054|20190627|0.00 |0.000 |1.000 |ZTRD|102524.25 |US|0070587323|BND
Quantum Analytics Inc||0070406837|0001|0308656827|20190628|74|006000|H5916A|Zone 1 Travel Charge|SV|PO-001675|20190627|191.90 |0.000 |1.000 |ZTRD|1311.95 |US|0070023676|D7A
Quantum Analytics Inc||0070406837|0001|0308656827|20190628|74|007000|H5949A|Supplemental Installation One Hour Labor|SV|PO-001675|20190627|1120.05 |0.000 |3.000 |ZTRD|1311.95 |US|0070023676|D7A
Quantum Analytics Inc||0070406837|0001|0308656849|20190628|BC|001000|PL1113-3100|PL Rapide H 150 x 7.5 mm|ZXX|PO-001677|20190627|2621.15 |0.000 |3.000 |ZTRD|2621.15 |US|0070097032|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|001010|103575-100|XF DMEM Medium, pH 7.4, 500mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|005000|103680-100|Seahorse XF DMEM assay medium pack|BC|SM177961E|20190626|166.25 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|005020|103577-100|XF 1.0 M Glucose Solution, 50 mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|001000|103680-100|Seahorse XF DMEM assay medium pack|BC|SM177961E|20190626|92.90 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|001020|103577-100|XF 1.0 M Glucose Solution, 50 mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|004000|103015-100|Seahorse XF Cell Mito Stress Test Kit|BCK|SM177961E|20190626|415.65 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|005040|103579-100|XF 200 mM Glutamine Solution, 50 mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|002000|102340-100|Seahorse XFe24 FluxPak|CONS|SM177961E|20190626|1242.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|001040|103579-100|XF 200 mM Glutamine Solution, 50 mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|005010|103575-100|XF DMEM Medium, pH 7.4, 500mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|005030|103578-100|XF 100 mM Pyruvate Solution, 50 mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|006000|102340-100|Seahorse XFe24 FluxPak|CONS|SM177961E|20190626|1242.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|001030|103578-100|XF 100 mM Pyruvate Solution, 50 mL|BC|SM177961E|20190626|0.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Icahn School of Medicine|at Mount Sinai|0070538573|0001|0308657120|20190628|XF|003000|103015-100|Seahorse XF Cell Mito Stress Test Kit|BCK|SM177961E|20190626|489.00 |0.000 |1.000 |ZTRD|1823.90 |US|0070579910|
Syncrude Canada Ltd|Mildred Lake Plant|0070098165|0001|0308657231|20190628|AA|001000|19245-60760|Cool On-Column insert spring|NB|N6G / 4510227183|20190627|49.26 |0.000 |2.000 |ZTRD|49.26 |CA|0070098165|
Quest Diagnostics Inc||0070004688|0001|0308657272|20190628|8P|001000|G7005-60564|Fan Assembly|EM|1150079049|20190626|398.00 |0.000 |3.000 |ZTRD|398.00 |US|0070004688|
Mount Sinai School of Medicine||0070208324|0001|0308657287|20190628|UF|001000|5067-5584|High Sensitivity D1000 ScreenTape|BC|SM186372E|20190627|592.39 |0.000 |2.000 |ZTRD|805.56 |US|0070000707|
Mount Sinai School of Medicine||0070208324|0001|0308657287|20190628|UF|003000|5067-5587|High Sensitivity  D1000 Ladder|BCK|SM186372E|20190627|104.55 |0.000 |2.000 |ZTRD|805.56 |US|0070000707|
Mount Sinai School of Medicine||0070208324|0001|0308657287|20190628|UF|002000|5067-5603|High Sensitivity D1000 Sample Buffer|BC|SM186372E|20190627|108.62 |0.000 |2.000 |ZTRD|805.56 |US|0070000707|
AB Sciex LLC||0070391459|0001|0308657410|20190628|9H|002000|EX8698928R004|TV 401/301 ms pump ABI PN 5027654R -EXCH|ZOEM|8034566|20190628|2926.74 |0.000 |1.000 |ZTRD|5853.48 |US|0070428664|A11
