Compnay Name1|Compnay Name2|Account ID|Account Role|Order Number|Order Date|Product Line|Product Item|Material Master Product ID|Product Decription|Primary Product|Purchase Order|P.O. Date|Purchase/Net Amount|Target Quantity|Order Quantity|Order Type|Total Order Value|Sold to Country|Ship to Account ID|Market Code
PCS Phosphate Inc||0070245231|0001|0308593198|20190531|58|001000|5182-0838|Vial,HS,crimp,FB,10ml,clr,cert,100PK|VI|2101113860|20190530|196.61 |0.000 |5.000 |ZTRD|610.00 |US|0070245231|
Peloton Therapeutics Inc||0070381245|0001|0308593224|20190531|58|001000|5021-1820|Flex capillary, 0.12x105mm, no fittings|FA|14162|20190530|73.00 |0.000 |2.000 |ZTRD|73.00 |US|0070381245|
Stevens Institute of Technology||0070451547|0001|0308593243|20190531|8P|001000|G1313-60010|Gripping Assembly|FA|61771|20190530|570.00 |0.000 |1.000 |ZTRD|570.00 |US|0070451547|
Celgene Avilomics Research Inc||0070406566|0001|0308593256|20190531|58|003000|5062-8517|Frit adapter, 3mm  4/PK|FA|5449977|20190530|30.23 |0.000 |1.000 |ZTRD|220.79 |US|0070406566|
Celgene Avilomics Research Inc||0070406566|0001|0308593256|20190531|AA|002000|3150-0944|Glass filter, solvent inlet, 40um|FL|5449977|20190530|93.77 |0.000 |2.000 |ZTRD|220.79 |US|0070406566|
Celgene Avilomics Research Inc||0070406566|0001|0308593256|20190531|AA|001000|5041-2168|Glass filter, solvent inlet|FL|5449977|20190530|96.79 |0.000 |2.000 |ZTRD|220.79 |US|0070406566|
Spurlock Services||0070011184|0001|0308593549|20190531|8P|001000|G3170-60835|TMH Harness|IN|VISA/GarySpurlock|20190531|150.75 |0.000 |1.000 |ZTRD|150.75 |US|0070011184|
Aerie Pharmaceuticals Inc||0070486577|0001|0308593740|20190531|9P|001000|5190-1415|0.45um PTFE Mini-Uniprep, 100/pack|CONS|PO-210380|20190531|1004.36 |0.000 |3.000 |ZTRD|1004.36 |US|0070486577|
Children's National Medical Center||0060013579|0001|0308593753|20190531|UF|001050|G2938-90322|2100 High sensitiv DNA Quick Guide ENG|LP|0000240392|20190531|0.00 |0.000 |1.000 |ZTRD|680.00 |US|0060013579|
Children's National Medical Center||0060013579|0001|0308593753|20190531|UF|001000|5067-4626|High Sensitivity DNA Kit|ZHW|0000240392|20190531|680.00 |0.000 |1.000 |ZTRD|680.00 |US|0060013579|
Children's National Medical Center||0060013579|0001|0308593753|20190531|UF|001010|G2938-68000|High Sensitivity DNA 10 Chips|BC|0000240392|20190531|0.00 |0.000 |1.000 |ZTRD|680.00 |US|0060013579|
Children's National Medical Center||0060013579|0001|0308593753|20190531|UF|001020|G2938-68706|Syringe Kit|FA|0000240392|20190531|0.00 |0.000 |1.000 |ZTRD|680.00 |US|0060013579|
Children's National Medical Center||0060013579|0001|0308593753|20190531|UF|001030|G2938-85004|High Sensitivity DNA Reagent I|BC|0000240392|20190531|0.00 |0.000 |1.000 |ZTRD|680.00 |US|0060013579|
Children's National Medical Center||0060013579|0001|0308593753|20190531|UF|001040|G2938-90402|2100 MSDS Link Tech Note ENG|LP|0000240392|20190531|0.00 |0.000 |1.000 |ZTRD|680.00 |US|0060013579|
Augusta University||0070373346|0001|0308593807|20190531|UF|001000|5067-5576|RNA ScreenTape|BC|NECH053119|20190531|591.05 |0.000 |3.000 |ZTRD|811.39 |US|0070373346|
Augusta University||0070373346|0001|0308593807|20190531|UF|002000|5067-5577|RNA ScreenTape Sample Buffer|BC|NECH053119|20190531|220.34 |0.000 |3.000 |ZTRD|811.39 |US|0070373346|
Luxor Scientific LLC||0070522823|0001|0308593813|20190531|AA|002000|G1367-87012|Low Carry Over Seat 0.12|ZXX|100561|20190531|974.52 |0.000 |3.000 |ZTRD|3041.75 |US|0070522823|
Luxor Scientific LLC||0070522823|0001|0308593813|20190531|58|001000|5068-0007|2-pos/6-port, Rotor seal|VL|100561|20190531|2067.23 |0.000 |3.000 |ZTRD|3041.75 |US|0070522823|
Sevivo LLC||0070587353|0001|0308593837|20190531|SR|001020|200518-4|XL1-Blue -80 QuikChange Parts|BC|VISA/Huang|20190527|0.00 |0.000 |1.000 |ZTRD|856.00 |US|0070587353|
Sevivo LLC||0070587353|0001|0308593837|20190531|SR|001010|200524-5|-20 QUICKCHANGE II 30 RXNS|BC|VISA/Huang|20190527|0.00 |0.000 |1.000 |ZTRD|856.00 |US|0070587353|
Sevivo LLC||0070587353|0001|0308593837|20190531|SR|001000|200524|Kit,QuikChange II site-directed 30 rxn|BC|VISA/Huang|20190527|856.00 |0.000 |1.000 |ZTRD|856.00 |US|0070587353|
AB Sciex LLC||0070391459|0001|0308593843|20190531|9H|004000|EX8698928R004|TV 401/301 ms pump ABI PN 5027654R -EXCH|ZOEM|tba|20190531|2926.74 |0.000 |1.000 |ZTRD|11706.96 |US|0070428664|A11
AB Sciex LLC||0070391459|0001|0308593843|20190531|9H|003000|EX8698928R004|TV 401/301 ms pump ABI PN 5027654R -EXCH|ZOEM|tba|20190531|2926.74 |0.000 |1.000 |ZTRD|11706.96 |US|0070428664|A11
AB Sciex LLC||0070391459|0001|0308593843|20190531|9H|002000|EX8698928R004|TV 401/301 ms pump ABI PN 5027654R -EXCH|ZOEM|tba|20190531|2926.74 |0.000 |1.000 |ZTRD|11706.96 |US|0070428664|A11
AB Sciex LLC||0070391459|0001|0308593843|20190531|9H|001000|EX8698928R004|TV 401/301 ms pump ABI PN 5027654R -EXCH|ZOEM|tba|20190531|2926.74 |0.000 |1.000 |ZTRD|11706.96 |US|0070428664|A11
University Of California San Diego||0070001526|0001|0308593844|20190531|UF|002000|5067-5366|Genomic DNA Reagents|BC|322484|20190530|349.20 |0.000 |2.000 |ZTRD|878.40 |US|0070001526|L6A
University Of California San Diego||0070001526|0001|0308593844|20190531|UF|001000|5067-5365|Genomic DNA ScreenTape|BC|322484|20190530|529.20 |0.000 |2.000 |ZTRD|878.40 |US|0070001526|L6A
Washington University in St Louis||0070265148|0001|0308593867|20190531|GE|001000|G9931B|HaloPlexHS 1-500kb, ILMFST, 96|BC|4476539M|20190530|60905.55 |0.000 |5.000 |ZTRD|60905.55 |US|0070249296|CA1
Washington University in St Louis||0070265148|0001|0308593867|20190531|GE|001010|5190-7849|HaloPlex HS Fast, 96 Reactions RO|BC|4476539M|20190530|0.00 |0.000 |5.000 |ZTRD|60905.55 |US|0070249296|CA1
AB Sciex LLC||0070391459|0001|0308593869|20190531|9H|001000|EX8698928R004|TV 401/301 ms pump ABI PN 5027654R -EXCH|ZOEM|tba|20190531|2926.74 |0.000 |1.000 |ZTRD|5853.48 |US|0070428664|A11
AB Sciex LLC||0070391459|0001|0308593869|20190531|9H|002000|EX8698928R004|TV 401/301 ms pump ABI PN 5027654R -EXCH|ZOEM|tba|20190531|2926.74 |0.000 |1.000 |ZTRD|5853.48 |US|0070428664|A11
MGA LLC||0070369700|0001|0308593880|20190531|BC|001000|959993-906K|Eclipse Plus C8, 4.6 x 150mm, 5um, MVK|ZXX|711048|20190531|2531.46 |0.000 |3.000 |ZTRD|2531.46 |US|0070370182|
University of North Carolina||0070001495|0001|0308593882|20190531|BC|001000|871700-914|SB-Aq Rapid Res Col 2.1 x 50mm, 3.5um|FA|UNCCH.2000405321|20190531|379.95 |0.000 |1.000 |ZTRD|379.95 |US|0070260018|
Thermo Fisher Scientific||0070116582|0001|0308593887|20190531|58|001000|33819020|FID Test Mix|ZOEM|6002014056|20190529|109.00 |0.000 |10.000 |ZTRD|109.00 |US|0070386853|
New Silica S.A||0070587145|0001|0308593890|20190531|58|010000|5610106500|Vanadium - V, Coded HC Lamp, 1/pk|LI|email30may|20190530|2221.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|011000|5610109600|Cu - Fe - Mn - Zn, Coded HC Lamp, 1/pk|LI|email30may|20190530|2405.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|013000|5610107000|Na - K, Coded HC Lamp 1/pk|LI|email30may|20190530|2227.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|009000|5610106200|Titanium - Ti, Coded HC Lamp, 1/pk|LI|email30may|20190530|2221.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|012000|5610108800|Al - Ca - Mg, Coded HC Lamp, 1/pk|LI|email30may|20190530|2859.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|008000|5610104100|Platinum - Pt, Coded HC Lamp, 1/pk|LI|email30may|20190530|2535.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|007000|5610104000|Palladium - Pd, Coded HC Lamp, 1/pk|LI|email30may|20190530|2535.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|005000|5610103700|Nickel - Ni, Coded HC Lamp, 1/pk|LI|email30may|20190530|2221.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|004000|5610103000|Lithium - Li, Coded HC Lamp, 1/pk|LI|email30may|20190530|2221.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|003000|5610101200|Chromium - Cr, Coded HC Lamp, 1/pk|LI|email30may|20190530|2221.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|006000|5610102900|Lead - Pb, Coded HC Lamp, 1/pk|LI|email30may|20190530|2110.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|58|002000|5610102100|Gold - Au, Coded HC Lamp, 1/pk|LI|email30may|20190530|1507.68 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|74|001140|H1142H|Familiarization at Installation (44L)|ZHS|email30may|20190530|1580.79 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|74|001130|H1141H|Installation (44K)|ZHS|email30may|20190530|3565.08 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|74|001120|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001110|8121-1809|Power Cord, Brazil, C13, 250V Max|IN|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001100|7910051600|Controller GPIB USB|IN|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001095|210164100|Burner nitrous oxide-acet., Mark 7, 1/pk|ZXX|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001090|9910017300|KIT ADAPTOR GAS USA|ZXX|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|74|001150|H1149H|Support Funding|ZHS|email30may|20190530|3702.51 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001070|110634490|AA spray chamber, Mark 7 complete, 1/pk|ZXX|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001060|910307500|Door lower (burner shield)|SH|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001050|110859600|Assy Chimney Aa140/240/280|SHA|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001080|210164000|Burner, air-acetylene, Mark 7, 1/pk|ZXX|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001030|G8497-64001|SpectrAA PRO Software|ZSW|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001000|G8432AA|Agilent 240FS AA Spectrometer|ZHW|email30may|20190530|119243.93 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001010|G8432-64000|Agilent 240FS AA Spectrometer, no UltrAA|ZXX|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001020|5910043800|IEEE cable, 2 mtrs, metal cvrs, 1/pk|IN|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
New Silica S.A||0070587145|0001|0308593890|20190531|9F|001040|G8497-64000|SpectrAA Base Software|ZSW|email30may|20190530|0.00 |0.000 |1.000 |ZTRD|155375.99 |BR|0070587145|M1L
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001000|5067-1511|RNA 6000 Nano kit|BC|40771|20190530|928.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001010|5065-9940|Pre-packed Tubes for RNA-Assays|BC|40771|20190530|0.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001070|G2938-90037|Quick Guide RNA 6000 Nano Kit|LP|40771|20190530|0.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001020|5067-1521|RNA-NANO-25 Chips|BC|40771|20190530|0.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001040|G2938-80023|Reagents RNA Nano|BC|40771|20190530|0.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001060|G2938-90402|2100 MSDS Link Tech Note ENG|LP|40771|20190530|0.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001050|G2938-80038|RNA 6000 Nano ladder|BC|40771|20190530|0.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Zymergen Inc||0070489895|0001|0308593893|20190531|UF|001030|G2938-68706|Syringe Kit|FA|40771|20190530|0.00 |0.000 |1.000 |ZTRD|928.00 |US|0070537978|
Johns Hopkins University|Johns Hopkins Health Systems|0060002592|0001|0308593898|20190531|GE|022030|5190-8646|SureSelect Target Enrichment Box 1,96Rxn|BC|2004250336|20190530|0.00 |0.000 |5.000 |ZTRD|17493.80 |US|0070506352|L6E
Johns Hopkins University|Johns Hopkins Health Systems|0060002592|0001|0308593898|20190531|GE|022010|5190-3730|Automated ILMN Hyb.-20C kit,96 RXN|ZBC|2004250336|20190530|0.00 |0.000 |5.000 |ZTRD|17493.80 |US|0070506352|L6E
Johns Hopkins University|Johns Hopkins Health Systems|0060002592|0001|0308593898|20190531|GE|022000|G9642B|SureSelectXT Reagent kit, MSQ, 96, Auto|BC|2004250336|20190530|15805.00 |0.000 |5.000 |ZTRD|17493.80 |US|0070506352|L6E
Johns Hopkins University|Johns Hopkins Health Systems|0060002592|0001|0308593898|20190531|UF|020000|5067-5583|D1000 Reagents|BC|2004250336|20190530|736.80 |0.000 |10.000 |ZTRD|17493.80 |US|0070506352|L6E
Johns Hopkins University|Johns Hopkins Health Systems|0060002592|0001|0308593898|20190531|UF|007000|5067-5585|High Sensitivity D1000 Reagents|BC|2004250336|20190530|952.00 |0.000 |10.000 |ZTRD|17493.80 |US|0070506352|L6E
Johns Hopkins University|Johns Hopkins Health Systems|0060002592|0001|0308593898|20190531|GE|022020|5500-0133|SureSelectXT Library Prep Kit, 96 Rxn|BC|2004250336|20190530|0.00 |0.000 |5.000 |ZTRD|17493.80 |US|0070506352|L6E
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011020|G4800-64600|InfinityLab LC Series User Documentation|ZXX|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|9P|008000|5982-9313|Ceramic Homogenizers, 50ml tubes,100/pk|CONS|1001|20190528|30.78 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|58|007000|5190-6896|LC/MS Methanol 1 liter|CONS|1001|20190528|59.78 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|58|006000|5190-6897|LC/MS Water 4 liter|CONS|1001|20190528|60.70 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|58|005000|G2453-85060|Formic Acid Reagent Grade|CS|1001|20190528|134.88 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|9P|004000|5190-5107|Prem Syring Fltr RegnCell .45 4mm 100/pk|CONS|1001|20190528|129.36 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|BC|003000|699975-302|Poroshell 120,EC-C18, 3.0x50mm,2.7um|ZXX|1001|20190528|354.37 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|009000|H5913A|Zone 4 Travel Charge|SV|1001|20190528|910.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|010000|H5949A|Supplemental Installation One Hour Labor|SV|1001|20190528|786.00 |0.000 |2.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|012060|H1147S|1 Year SW Update/Phone Assist     (44W)|ZSS|1001|20190528|266.70 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|012050|H1142S|Familiarization at Installation (44L)|ZSS|1001|20190528|884.09 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|012040|H1141S|Installation (44K)|ZSS|1001|20190528|498.45 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|012030|UP_FRONT_SERVICE_S|Up Front Support Services for Software|SV|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|LI|012010|M8490-64000|OpenLAB CDS USB Media|ZSW|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|LI|012000|M8413AA|OpenLAB CDS Workstation Software|ZSW|1001|20190528|3883.99 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|011100|H1142H|Familiarization at Installation (44L)|ZHS|1001|20190528|296.13 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|LI|012020|M8413-64001|OpenLAB CDS Workstation SW AuthCode Qty1|ZSW|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|011090|H1141H|Installation (44K)|ZHS|1001|20190528|260.57 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011070|8120-1378|Cable Assembly-Power Cord 18AWG 2.3m-LG|IN|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011060|M8431-64001|OpenLAB CDS Inst Conn Auth Code Qty1|ZSW|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011050|M8550-64010|Agilent Lab Advisor Advanced Software|ZSW|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|74|011080|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011040|M8502-64001|OpenLAB CDS 1220 Infinity LC Inst Driver|SW|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011030|G4296-68715|1220 Infinity II LC Tool Kit|PS|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011010|G4294-64060|1220 Inf II LC Grad ALS Heater DAD 600|FA|1001|20190528|0.00 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Green Wave RX LLC||0070587357|0001|0308593901|20190531|29|011000|G4294B|1220 Infinity II Gradient DAD LC System|ZHW|1001|20190528|31445.90 |0.000 |1.000 |ZTRD|40001.70 |US|0070581003|F7K
Kraton Polymers US LLC||0070249631|0001|0308593907|20190531|AA|002000|G8003-70000|Easy-fit torch for 4200 MP-AES|CONS|4500265789|20190530|748.00 |0.000 |1.000 |ZTRD|1565.00 |US|0070249631|
Kraton Polymers US LLC||0070249631|0001|0308593907|20190531|AA|001000|G8010-60293|OneNeb Series 2, inert ICP nebulizer 1/p|CONS|4500265789|20190530|817.00 |0.000 |1.000 |ZTRD|1565.00 |US|0070249631|
Luna Innovations||0070457898|0001|0308593913|20190531|58|001000|5190-9416|AdvanceBio SEC 130A Protein Standard|BCK|033095|20190530|263.00 |0.000 |1.000 |ZTRD|1977.00 |US|0070457898|
Luna Innovations||0070457898|0001|0308593913|20190531|BC|002000|5190-2516|Agilent SEC-5,100A,7.8x300mm|BIC|033095|20190530|1714.00 |0.000 |1.000 |ZTRD|1977.00 |US|0070457898|
Labstat International Inc||0070100467|0001|0308593916|20190531|9P|001000|5982-0026|Custom SPE Product|ZBLOC|PO70572|20190531|1068.50 |0.000 |10.000 |ZTRD|1068.50 |CA|0070100467|
Yale University||0070026090|0001|0308593917|20190531|UF|001000|5067-5584|High Sensitivity D1000 ScreenTape|BC|PO-7306016|20190531|382.90 |0.000 |1.000 |ZTRD|382.90 |US|0070258895|
The Broad Institute Inc||0070236165|0001|0308593919|20190531|UF|002000|5067-5580|High Sens. RNA ScreenTape Sample Buffer|BC|6500243195|20190531|94.25 |0.000 |1.000 |ZTRD|326.52 |US|0070236165|
The Broad Institute Inc||0070236165|0001|0308593919|20190531|UF|001000|5067-5579|High Sensitivity RNA ScreenTape|BC|6500243195|20190531|232.27 |0.000 |1.000 |ZTRD|326.52 |US|0070236165|
City of Hope||0060000918|0001|0308593923|20190531|SR|001000|200236|XL1-Blue SuperCompetent Cells 5 x 0.2 ml|BC|3000141850|20190530|208.20 |0.000 |1.000 |ZTRD|208.20 |US|0070556670|
Mane Inc||0070295929|0001|0308593928|20190531|58|001000|07673-40180|Diffusion caps for 4ml vials, 12/PK|PL|4500118506|20190531|57.10 |0.000 |2.000 |ZTRD|57.10 |US|0070295929|
US Department of Agriculture|Agricultural Research Service|0070035575|0001|0308593929|20190531|UF|001020|G2938-90402|2100 MSDS Link Tech Note ENG|LP|MC/TimothyOlivier|20190531|0.00 |0.000 |1.000 |ZTRD|311.15 |US|0070035575|
US Department of Agriculture|Agricultural Research Service|0070035575|0001|0308593929|20190531|UF|001010|G2938-85004|High Sensitivity DNA Reagent I|BC|MC/TimothyOlivier|20190531|0.00 |0.000 |1.000 |ZTRD|311.15 |US|0070035575|
US Department of Agriculture|Agricultural Research Service|0070035575|0001|0308593929|20190531|UF|001000|5067-4627|High Sensitivity DNA Reagents|ZHW|MC/TimothyOlivier|20190531|311.15 |0.000 |1.000 |ZTRD|311.15 |US|0070035575|
Eastman Chemical Company||0070244997|0001|0308593935|20190531|8P|001000|G1530-62010|LAN  REPLMT KIT  6890N|PC|45199758|20190530|718.00 |0.000 |1.000 |ZTRD|718.00 |US|0070244997|
