Compnay Name1|Compnay Name2|Account ID|Account Role|Order Number|Order Date|Product Line|Product Item|Material Master Product ID|Product Decription|Primary Product|Purchase Order|P.O. Date|Purchase/Net Amount|Target Quantity|Order Quantity|Order Type|Total Order Value|Sold to Country|Ship to Account ID|Market Code
Lubrizol Advanced Materials Inc||0070212142|0001|0308626394|20190616|BC|001000|PL1110-6100|PLgel 10um MIXED-B 300 x 7.5 mm|ZXX|4503214992|20190614|2776.45 |0.000 |2.000 |ZTRD|3238.00 |US|0070454145|
Lubrizol Advanced Materials Inc||0070212142|0001|0308626394|20190616|BC|002000|PL1110-1120|PLgel 10um Guard 50 x 7.5 mm|ZXX|4503214992|20190614|461.55 |0.000 |1.000 |ZTRD|3238.00 |US|0070454145|
Rockefeller University||0070271976|0001|0308626401|20190616|UF|003000|GP-440-0100|Capillary Storage Solution, 100mL|ZXX|.721882|20190614|126.54 |0.000 |2.000 |ZTRD|1456.12 |US|0070271976|
Rockefeller University||0070271976|0001|0308626401|20190616|UF|002030|5191-6572|RNA (15nt), 500, 4C|ZBC|.721882|20190614|0.00 |0.000 |1.000 |ZTRD|1456.12 |US|0070271976|
Rockefeller University||0070271976|0001|0308626401|20190616|UF|002020|DNF-475-0050|5x Capillary Conditioning Solution, 50mL|ZXX|.721882|20190614|0.00 |0.000 |1.000 |ZTRD|1456.12 |US|0070271976|
Rockefeller University||0070271976|0001|0308626401|20190616|UF|002010|DNF-471-FR|RNA (15NT), FR|ZXX|.721882|20190614|0.00 |0.000 |1.000 |ZTRD|1456.12 |US|0070271976|
Rockefeller University||0070271976|0001|0308626401|20190616|UF|002000|DNF-471-0500|RNA Kit (15NT), 500|ZXX|.721882|20190614|1167.29 |0.000 |1.000 |ZTRD|1456.12 |US|0070271976|
Rockefeller University||0070271976|0001|0308626401|20190616|UF|001000|DNF-600-U030|Intercalating Dye, 30uL|ZXX|.721882|20190614|162.29 |0.000 |2.000 |ZTRD|1456.12 |US|0070271976|
Oklahoma Medical Research|Foundation|0070096956|0001|0308626402|20190616|UF|001000|5067-5592|High Sensitivity D5000 ScreenTape|BC|S1911842|20190614|342.70 |0.000 |1.000 |ZTRD|537.70 |US|0070096956|
Oklahoma Medical Research|Foundation|0070096956|0001|0308626402|20190616|UF|002000|5067-5593|High Sensitivity D5000 Reagents|BC|S1911842|20190614|124.97 |0.000 |1.000 |ZTRD|537.70 |US|0070096956|
Oklahoma Medical Research|Foundation|0070096956|0001|0308626402|20190616|UF|003000|5067-5594|High Sensitivity D5000 Ladder|BC|S1911842|20190614|70.03 |0.000 |1.000 |ZTRD|537.70 |US|0070096956|
University of Southern California|Alfred E Mann Institute|0070178047|0001|0308626404|20190616|UF|001050|G2938-90322|2100 High sensitiv DNA Quick Guide ENG|LP|50799603|20190614|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070272820|
University of Southern California|Alfred E Mann Institute|0070178047|0001|0308626404|20190616|UF|001040|G2938-90402|2100 MSDS Link Tech Note ENG|LP|50799603|20190614|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070272820|
University of Southern California|Alfred E Mann Institute|0070178047|0001|0308626404|20190616|UF|001030|G2938-85004|High Sensitivity DNA Reagent I|BC|50799603|20190614|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070272820|
University of Southern California|Alfred E Mann Institute|0070178047|0001|0308626404|20190616|UF|001020|G2938-68706|Syringe Kit|FA|50799603|20190614|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070272820|
University of Southern California|Alfred E Mann Institute|0070178047|0001|0308626404|20190616|UF|001010|G2938-68000|High Sensitivity DNA 10 Chips|BC|50799603|20190614|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070272820|
University of Southern California|Alfred E Mann Institute|0070178047|0001|0308626404|20190616|UF|001000|5067-4626|High Sensitivity DNA Kit|ZHW|50799603|20190614|618.70 |0.000 |1.000 |ZTRD|618.70 |US|0070272820|
Indiana University|Department of Biology|0070218315|0001|0308626406|20190616|UF|001000|5067-5593|High Sensitivity D5000 Reagents|BC|2348214|20190614|495.40 |0.000 |4.000 |ZTRD|495.40 |US|0070218315|
